Model: DenseNet201
Image shape: (224, 224, 3)
Batch size: 16
Dataset: /app/data/Datasets/glass_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy
1,0.6625000238418579,0.803960382938385,0.6068215370178223,0.44374212622642517
2,0.8125,0.8257426023483276,0.4554637372493744,0.41758424043655396
3,0.7749999761581421,0.8237623572349548,0.445646196603775,0.4133831858634949
4,0.8374999761581421,0.8316831588745117,0.3914790153503418,0.3688695430755615
5,0.824999988079071,0.8396039605140686,0.39852815866470337,0.3706395924091339
6,0.8500000238418579,0.8475247621536255,0.31772899627685547,0.3418639302253723
7,0.862500011920929,0.8594059348106384,0.2959819436073303,0.3311644494533539
8,0.800000011920929,0.8594059348106384,0.39614391326904297,0.3244860768318176
9,0.8374999761581421,0.8554455637931824,0.37440431118011475,0.3157510757446289
10,0.824999988079071,0.8613861203193665,0.37409430742263794,0.3074572682380676
11,0.824999988079071,0.8613861203193665,0.359821081161499,0.30373936891555786
12,0.9200000166893005,0.8475247621536255,0.20660202205181122,0.3110848069190979
13,0.8125,0.8534653186798096,0.3551594018936157,0.30770933628082275
14,0.862500011920929,0.8712871074676514,0.24625810980796814,0.291428804397583
15,0.824999988079071,0.8732673525810242,0.3318835496902466,0.2947182059288025
16,0.925000011920929,0.8594059348106384,0.25995445251464844,0.2960817813873291
17,0.887499988079071,0.8594059348106384,0.22977259755134583,0.29459241032600403
18,0.8999999761581421,0.8613861203193665,0.2422778606414795,0.29510921239852905
19,0.887499988079071,0.8752475380897522,0.23569557070732117,0.2828228175640106
20,0.0,0.8752475380897522,0.0,0.2828260064125061
21,0.8374999761581421,0.8772277235984802,0.3230697512626648,0.28472834825515747
22,0.8999999761581421,0.8831683397293091,0.22482383251190186,0.2743251621723175
23,0.925000011920929,0.8792079091072083,0.22515197098255157,0.27033114433288574
24,0.887499988079071,0.8851485252380371,0.22530217468738556,0.2676577866077423
25,0.875,0.8871287107467651,0.26302453875541687,0.26603758335113525
26,0.925000011920929,0.8851485252380371,0.22602228820323944,0.2658042311668396
27,0.9125000238418579,0.8910890817642212,0.21504707634449005,0.2620728611946106
28,0.9375,0.8891088962554932,0.19144265353679657,0.26444005966186523
29,0.862500011920929,0.893069326877594,0.28279006481170654,0.25866079330444336
30,0.8500000238418579,0.8851485252380371,0.273459255695343,0.265130877494812
Testing Accuracy:  0.8915

Model: DenseNet201
Image shape: (224, 224, 3)
Batch size: 16
Dataset: /app/data/Datasets/plastic_and_other
Number of classes: 2

Epoch,Accuracy,Validation Accuracy, Loss, Validation Loss
1,0.75,0.8162055611610413,0.5393877029418945,0.46449631452560425
2,0.8374999761581421,0.8181818127632141,0.4619070589542389,0.44075003266334534
3,0.762499988079071,0.8241106867790222,0.5235227942466736,0.44543156027793884
4,0.8125,0.8083003759384155,0.42844223976135254,0.4898035228252411
5,0.762499988079071,0.8458498120307922,0.4393225610256195,0.4185706079006195
6,0.8125,0.8399209380149841,0.4236384928226471,0.4581286311149597
7,0.7875000238418579,0.8596838116645813,0.44375449419021606,0.3772292137145996
8,0.8999999761581421,0.8537549376487732,0.303515762090683,0.3659925162792206
9,0.875,0.8557312488555908,0.32670897245407104,0.355901300907135
10,0.8125,0.8438735008239746,0.40162134170532227,0.42852333188056946
11,0.8799999952316284,0.8596838116645813,0.33488956093788147,0.3701077997684479
12,0.862500011920929,0.8656126260757446,0.30989813804626465,0.3467978537082672
13,0.8125,0.8675889372825623,0.3751278519630432,0.34059667587280273
14,0.862500011920929,0.8754940629005432,0.31494516134262085,0.3324402868747711
15,0.8374999761581421,0.8735178112983704,0.3422563970088959,0.37139445543289185
16,0.7875000238418579,0.8814229369163513,0.40341609716415405,0.3219185173511505
17,0.862500011920929,0.8873517513275146,0.3297034800052643,0.34854596853256226
18,0.862500011920929,0.8537549376487732,0.33919769525527954,0.4016769528388977
19,0.8999999761581421,0.8952569365501404,0.298419713973999,0.3120221793651581
20,0.0,0.8952569365501404,0.0,0.3120221793651581
21,0.9125000238418579,0.8814229369163513,0.23585376143455505,0.28631386160850525
22,0.8374999761581421,0.9031620621681213,0.35382646322250366,0.2998162508010864
23,0.875,0.8952569365501404,0.23458579182624817,0.27988311648368835
24,0.800000011920929,0.8873517513275146,0.39094069600105286,0.3211004137992859
25,0.862500011920929,0.9051383137702942,0.25095006823539734,0.2713363468647003
26,0.9066666960716248,0.9071146249771118,0.24365107715129852,0.2733835279941559
27,0.9125000238418579,0.8932806253433228,0.23117204010486603,0.2934509217739105
28,0.875,0.8952569365501404,0.3089292347431183,0.28621041774749756
29,0.8500000238418579,0.9130434989929199,0.31538766622543335,0.26156505942344666
30,0.887499988079071,0.9110671877861023,0.2692316174507141,0.2597314119338989
